"","arrests_B","arrests_W","arrests_total","ct_pop","ct_white","ct_black","sir_total","sir_white","sir_black","eTot","eW","eB"
"216",0,5,5,9112,8592,258,0.0160602453398035,0.0330960580640777,0,311.327747130243,151.075393641123,4.23010106898155
"217",0,1,1,2587,2587,0,0.0113135644017232,0.0219838678690805,NA,88.389473422513,45.4879007622887,0
"218",0,7,7,2519,2508,8,0.0813328057764212,0.15873439523173,0,86.0661320260186,44.0988230041825,0.131165924619583
"219",0,1,1,2504,2482,16,0.0116885747233458,0.0229138864533889,0,85.5536302473802,43.6416581724007,0.262331849239166
"220",0,3,3,2511,2490,2,0.0349679702595673,0.0685208026232664,0,85.7927977440781,43.7823242744874,0.0327914811548957
"221",0,3,3,2525,2498,1,0.0347740884442668,0.0683013605011743,0,86.271132737474,43.9229903765741,0.0163957405774479
"222",0,3,3,2540,2507,0,0.0345687296542416,0.068056162158729,NA,86.7836345161125,44.0812397414217,0
"223",0,0,0,2546,2508,0,0,0,NA,86.9886352275679,44.0988230041825,0
"224",0,0,0,2545,2490,0,0,0,NA,86.9544684423253,43.7823242744874,0
"225",0,1,1,2536,2483,4,0.0115410848214739,0.0229046581463194,0,86.6469673751422,43.6592414351616,0.0655829623097915
"226",59,155,216,5154,4924,204,1.22660637934957,1.79025208316069,17.6396842160532,176.095611140175,86.5799858343679,3.34473107779937
"227",37,171,209,5486,5046,377,1.11502951903334,1.9273003401348,5.98589832588991,187.438983840706,88.7251438911902,6.18119419769785
"228",36,163,200,5923,5383,504,0.988289417769977,1.72212137969566,4.35653217926737,202.369868991706,94.6507034415927,8.26345325103373
"229",42,132,176,6092,5501,526,0.845568226342315,1.36468626348029,4.87003977454223,208.1440556977,96.7255284473716,8.62415954373758
"230",36,125,162,6136,5595,482,0.772726036404135,1.27060469565038,4.55537804637086,209.647394248373,98.3783551468904,7.90274695832987
"231",68,155,231,6328,5752,477,1.0684184806853,1.53254542028568,8.69479797623173,216.207417014945,101.138927400342,7.82076825544263
"232",29,101,133,6159,5634,422,0.632029455636515,1.01954186792837,4.19135560375012,210.433230308951,99.0641023945631,6.919002523683
"233",22,109,131,6001,5677,236,0.638915686560703,1.09196353942697,5.68564369158623,205.034878240626,99.8201826932792,3.8693947762777
"234",21,81,102,5931,5468,342,0.503347747924516,0.842475047615619,3.74508906638774,202.643203273647,96.1452807762639,5.60734327748717
"235",93,187,281,6849,5922,284,1.20081204572046,1.79586521025957,19.9725524556553,234.008312126321,104.128082069685,4.6563903239952
"236",86,196,283,7210,6197,279,1.14880694637364,1.79876781842069,18.8002320567667,246.342521598886,108.963479328915,4.57441162110796
"237",42,159,202,7641,7048,289,0.773743568075656,1.28301508544161,8.86380941664088,261.068406038431,123.926835938388,4.73836902688243
"238",66,142,211,8041,7293,432,0.768012476511803,1.10734427494559,9.31813827232188,274.735120135457,128.234735314794,7.08295992945748
"239",50,166,217,8637,7629,618,0.735347628838133,1.2374880305982,4.93458337457469,295.098524140025,134.142711602436,10.1325676768628
"240",51,144,196,8864,7601,980,0.647175705891532,1.07743801204221,3.17404487346623,302.854384390087,133.650380245132,16.0678257658989
"241",43,157,202,9092,7857,1025,0.650261175062262,1.13643194474199,2.55866572870142,310.644411425392,138.151695511907,16.8056340918841
"242",38,167,205,8753,7547,962,0.685476885295083,1.25846938539962,2.40922569581106,299.061871228162,132.700884056047,15.7727024355049
"243",38,136,174,9015,7722,957,0.564910177777357,1.00163535355016,2.42181308189158,308.013568961714,135.777955039194,15.6907237326176
"244",4,58,63,1836,1788,17,1.00430067524904,1.84484979769801,14.3509295317043,62.7302177053474,31.4388738163789,0.278727589816614
"245",10,41,55,1712,1635,14,0.9402748311327,1.42615468701514,43.5653217926737,58.4935363352695,28.7486346139707,0.22954036808427
"246",6,34,40,1645,1488,116,0.711688537562501,1.29950070566437,3.15473019877982,56.2043617240177,26.1638949881274,1.90190590698395
"247",1,30,31,1636,1492,96,0.554592863279336,1.14354422608534,0.635327609476492,55.8968606568346,26.2342280391708,1.573991095435
"248",4,25,30,1732,1597,90,0.506954811326637,0.890298468649204,2.71073113376636,59.1768720401208,28.0804706290588,1.47561665197031
"249",3,22,27,1898,1728,109,0.41635466801684,0.724068203646323,1.67866377549752,64.8485583903864,30.3838780507286,1.78713572294182
"250",1,26,27,2253,2102,113,0.350750625786046,0.7034628547146,0.539747349643745,76.9777671514966,36.9600183232821,1.85271868525161
"251",2,63,65,2442,2268,108,0.779046855844292,1.57978517159198,1.12947130573599,83.4352895623412,39.8788399415813,1.77073998236437
"252",6,24,30,2834,2691,77,0.309825593937098,0.507221994892407,4.75258055920077,96.8286693774263,47.3165600894159,1.26247202446349
"253",19,121,141,6252,5571,294,0.660079166046603,1.23524397907999,3.94162435267048,213.61074133651,97.9563568406303,4.82034772976967
"254",12,139,152,6238,5731,192,0.713171697387495,1.37938317896462,3.81196565685895,213.132406343114,100.769678882364,3.14798219086999
"255",7,72,79,6419,5744,262,0.360209860955503,0.712883559325627,1.629542570871,219.316594472018,100.998261298255,4.29568403129134
"256",6,117,123,6304,5522,373,0.571064007962043,1.20500817507161,0.981095718655386,215.387414169123,97.0947769653492,6.11561123538806
"257",10,85,95,6456,5833,406,0.430681250803825,0.828757521870641,1.50225247560944,220.580765525993,102.56317168397,6.65667067444384
"258",22,89,111,6819,6176,368,0.476428979748588,0.819564716609568,3.64622801960421,232.983308569044,108.594230810937,6.03363253250082
"259",15,71,86,6776,5918,471,0.371467596697783,0.68231343335402,1.9424028824759,231.514136803613,104.057749018641,7.72239381197795
"260",15,67,84,7105,6291,496,0.346027875159699,0.605697319008083,1.84449951138336,242.755009148417,110.616306028434,8.13228732641414
"261",18,41,60,7406,6557,261,0.237117400274841,0.355614292095433,4.20630693170643,253.039211506429,115.293453922817,4.27928829071389
"262",0,4,4,3860,3636,39,0.0303297317173657,0.0625657493699793,0,131.883791036297,63.9327433984081,0.639433882520467
"263",1,16,17,4016,3756,42,0.123894235264787,0.242267374557236,1.45217739308912,137.213809534137,66.0427349297087,0.688621104252811
"264",1,12,13,3858,3668,18,0.0986227279404749,0.186059758486296,3.38841391720796,131.815457465812,64.495407806755,0.295123330394062
"265",4,13,17,3750,3437,58,0.132682466352902,0.21511185926827,4.20630693170643,128.125444659615,60.4336741090013,0.950952953491976
"266",2,9,11,3705,3460,39,0.0868961139486738,0.147933640345607,3.12776669280734,126.5879393237,60.8380891525006,0.639433882520467
"267",0,7,7,3790,3566,32,0.0540573450529829,0.111639333494441,0,129.492116069317,62.7019150051495,0.524663698478332
"268",0,7,7,3633,3363,81,0.0563934318058918,0.118378193054171,0,124.127930786235,59.1325126646993,1.32805498677328
"269",1,8,9,3587,3414,83,0.0734356621035185,0.133268344879464,0.734836753129436,122.556258665077,60.029259065502,1.36084646792817
"270",0,7,7,3740,3561,45,0.0547800368317661,0.111796086279466,0,127.783776807189,62.6139986913453,0.737808325985154
"271",10,45,56,3789,3478,258,0.432572895752558,0.735840131678839,2.36400970967997,129.457949284075,61.1545878821957,4.23010106898155
"272",10,63,73,3601,3211,336,0.593329061602284,1.1158370505047,1.8152217413614,123.034593658473,56.4598567250518,5.50896883402248
"273",3,52,55,3578,3205,324,0.44990232277786,0.922732555762927,0.564735652867993,122.248757597894,56.3543571484868,5.31221994709311
"274",19,57,76,3720,3396,280,0.597952291438602,0.954569838665116,4.138705570304,127.100441102338,59.7127603358069,4.5908073616854
"275",3,49,52,3949,3412,429,0.385400338712942,0.816747081678853,0.426513639928274,134.924634922885,59.9940925399804,7.03377270772514
"276",10,37,48,4002,3499,272,0.351042771901144,0.601392926139043,2.24233273932879,136.735474540741,61.5238364001733,4.45964143706582
"277",23,46,70,4184,3652,245,0.489668589270567,0.716353845606877,5.72572800703712,142.953829454888,64.2140756025815,4.01695644147473
"278",19,43,63,4387,3792,279,0.420309104116081,0.644912301061282,4.15353964044846,149.889686859128,66.6757323890989,4.57441162110796
"279",7,45,52,4536,3831,299,0.335526000347753,0.668037582348996,1.42789349019466,154.98053786027,67.3614796367716,4.90232643265691
"280",13,23,37,3611,3523,24,0.299895616441025,0.371292115264876,33.0370356927776,123.376261510898,61.9458347064334,0.393497773858749
"281",14,46,60,3588,3456,67,0.489434633900633,0.756980394721155,12.7444821960657,122.59042545032,60.7677561014572,1.09851461868901
"282",5,32,38,3777,3480,80,0.294464194354196,0.522963367147689,3.81196565685895,129.047947861164,61.1897544077174,1.31165924619583
"283",20,23,43,3714,3472,69,0.338861663331203,0.376746002902695,17.6786813071719,126.895440390883,61.0490883056307,1.1313060998439
"284",16,40,57,4132,3878,75,0.403748038023644,0.586614401003725,13.0115094420785,141.177156622274,68.187892986531,1.22968054330859
"285",5,33,38,4260,4048,62,0.261077761050657,0.463632604706341,4.91866536368897,145.550505133323,71.1770476558735,1.01653591580177
"286",12,28,40,4096,3870,94,0.285822178781815,0.411478928414654,7.78614261826509,139.947152353542,68.0472268844443,1.5411996142801
"287",6,34,40,4154,4010,144,0.281831402092035,0.482208740655506,2.54131043790597,141.928825897611,70.5088836709617,2.36098664315249
"288",12,42,55,4413,4116,297,0.364774645569722,0.580329246707257,2.46430103069669,150.778023275435,72.3727095236105,4.86953495150202
"289",1,28,29,5549,4240,567,0.152960450911962,0.375571569095451,0.10756869578438,189.591491310987,74.5530341059545,9.29638490741294
"290",5,25,31,5578,4345,525,0.162659362553782,0.327228228868304,0.580870957235649,190.582328083022,76.3992766958425,8.60776380316013
"291",18,27,45,5689,4194,670,0.231511443105397,0.366130468952647,1.63857628235131,194.374841244946,73.7442040189559,10.9851461868901
"292",5,29,34,5653,4354,591,0.176033698504647,0.378800119233354,0.51600211937177,193.144836976214,76.5575260606901,9.68988268127169
"293",4,23,27,5266,4239,584,0.150064785396119,0.308577995300344,0.417749661025638,179.922291087342,74.5354508431936,9.57511249722956
"294",11,24,35,5544,4577,592,0.184773933757941,0.298215946745787,1.13328708717428,189.420657384775,80.478593656357,9.70627842184914
"295",5,27,32,5514,4522,780,0.169855298409911,0.33957346014759,0.390970836600918,188.395653827498,79.5115142045109,12.7886776504093
"296",3,29,36,5625,4628,749,0.18731642308645,0.356373318742875,0.244291524071068,192.188166989422,81.3753400571597,12.2804096925085
"297",4,16,20,5994,4854,894,0.0976582953195124,0.187465236678405,0.272892396016748,204.795710743928,85.3491574411092,14.6577920762384
"298",20,42,62,6972,5755,787,0.26027364438468,0.415053897384373,1.54997332934544,238.210826711156,101.191677188625,12.9034478344515
"299",15,54,69,7020,5805,934,0.287678801481594,0.529044336533127,0.979520083132921,239.850832402799,102.070840326666,15.3136216993363
"300",18,34,53,7197,5905,889,0.215536213517392,0.327460973755898,1.23492250750886,245.898353390733,103.82916660275,14.5758133733512
"301",13,40,54,7079,6142,704,0.223263500465027,0.370382716882521,1.1262625804356,241.86667273211,107.996399877069,11.5426013665233
"302",9,15,24,7090,6320,559,0.0990742717311973,0.134981644408175,0.98197326402091,242.242507369779,111.126220648498,9.16521898279336
"303",10,45,55,6957,6312,390,0.231385728172946,0.405458171416192,1.56388334640367,237.698324932518,110.985554546411,6.39433882520467
"304",30,32,62,7038,6474,225,0.257832885571183,0.281110985121093,8.13219340129909,240.465834537165,113.834043113667,3.68904162992577
"305",12,24,36,7154,6725,98,0.147281923380107,0.202964221301928,7.46834087874406,244.429181625303,118.247442066638,1.60678257658989
"306",0,30,30,7402,6817,189,0.118622768605476,0.250281353281404,0,252.902544365458,119.865102240635,3.09879496913765
"307",3,29,32,4878,4709,125,0.192001253676148,0.350243304128695,1.46379481223384,166.665578413227,82.7995843407877,2.04946757218098
"308",2,33,36,4753,4617,77,0.221682070242222,0.406494430117234,1.58419351973359,162.394730257907,81.1819241667905,1.26247202446349
"309",0,21,21,4782,4525,101,0.128530324812299,0.263937588889179,0,163.385567029941,79.5642639927934,1.65596979832223
"310",3,20,23,5113,4774,162,0.131658203689992,0.238258341756645,1.12947130573599,174.69477294523,83.9424964202422,2.65610997354655
"311",2,28,30,5086,4696,163,0.172639743062866,0.33910209816114,0.748361355947769,173.77226974368,82.5710019248968,2.672505714124
"312",1,9,10,5252,4849,176,0.0557277058401711,0.105557928561724,0.346542332441723,179.443956093946,85.261241127305,2.88565034163083
"313",2,13,15,5155,4720,182,0.0851644746088978,0.156639716166323,0.670235719887288,176.129777925417,82.9930002311569,2.98402478509551
"314",1,8,9,5471,5001,185,0.04814727105928,0.0909774303976183,0.329683516268882,186.926482062067,87.9338970669524,3.03321200682786
"315",0,5,5,5362,4788,217,0.0272922334084837,0.0593904199846608,0,183.202302470628,84.1886620988939,3.55787570530619
"316",13,45,58,7735,6605,461,0.219464134999477,0.387471911881757,1.71993244387562,264.280083851232,116.137450535337,7.55843640620347
"317",2,40,42,7983,6644,549,0.153985221909662,0.342397749411867,0.222191076538227,272.753446591388,116.82319778301,9.00126157701888
"318",12,37,49,8267,6875,541,0.173477847375788,0.306076196154256,1.35286027008672,282.456813600276,120.884931480763,8.8700956523993
"319",4,23,27,8102,6677,478,0.0975365539244585,0.195905664531699,0.510388707194504,276.819294035253,117.403445454117,7.83716399602008
"320",6,28,34,8381,6789,752,0.118735055201857,0.234559353802432,0.486633913641568,286.351827117929,119.372770883331,12.3295969142408
"321",9,25,35,8463,6638,797,0.121042973975425,0.214192023867547,0.688736580411153,289.153503507819,116.717698206445,13.067405240226
"322",8,44,52,8561,6853,770,0.177776654313446,0.365150986692206,0.633677407893436,292.50184846159,120.498099700025,12.6247202446349
"323",5,12,17,9000,7088,830,0.055284360980376,0.0962848750180211,0.367418376564718,307.501067183076,124.630166448822,13.6084646792817
"324",9,21,30,9076,7272,967,0.0967436903060529,0.164235092096196,0.567655692438148,310.097742861511,127.865486796816,15.8546811383921
"325",0,3,3,4312,4051,153,0.0203628416794466,0.0421172052658439,0,147.327177965936,71.229797444156,2.50854830834952
"326",0,4,4,4169,3958,182,0.0280817376898612,0.0574757616748976,0,142.441327676249,69.5945540073981,2.98402478509551
"327",0,1,1,4246,3926,279,0.00689312084485583,0.0144860586289636,0,145.072170139927,69.0318895990513,4.57441162110796
"328",2,0,2,4087,3886,165,0.0143225794505788,0,0.739290309209008,139.639651286359,68.3285590886177,2.7052971952789
"329",0,2,2,4233,4118,98,0.0138285807263208,0.0276213046028709,0,144.628001931773,72.4078760491322,1.60678257658989
"330",0,1,1,4072,3872,146,0.00718766972182168,0.0146880852730659,0,139.12714950772,68.082393409966,2.39377812430739
"331",0,0,0,4310,4120,92,0,0,0,147.258844395451,72.4430425746539,1.5084081331252
"332",0,0,0,4454,4276,87,0,0,0,152.17886147038,75.1860315653447,1.42642943023796
"333",0,0,0,4463,4198,95,0,0,0,152.486362537563,73.8145370699993,1.55759535485755
"334",0,0,0,5067,4366,409,0,0,0,173.123100824072,76.7685252138201,6.70585789617618
"335",0,0,0,5175,4558,182,0,0,0,176.813113630269,80.1445116639011,2.98402478509551
"336",0,4,4,5273,4412,453,0.0222023069275614,0.051561438057399,0,180.16145858404,77.5773553008187,7.42727048158388
"337",0,1,1,5349,4473,430,0.00547171267662327,0.0127145687854485,0,182.758134262475,78.6499343292298,7.05016844830258
"338",0,0,0,5606,4801,389,0,0,0,191.538998069814,84.4172445147848,6.37794308462722
"339",0,0,0,5723,5173,375,0,0,0,195.536511943194,90.9582182618166,6.14840271654295
"340",0,4,4,6322,5710,381,0.0185183113617576,0.0398404666741234,0,216.002416303489,100.400430364387,6.24677716000764
"341",0,0,0,6625,6252,106,0,0,0,226.354952231986,109.930558780761,1.73794850120947
"342",0,2,2,6506,6171,107,0.00899729207109064,0.0184321070093376,0,222.289104788121,108.506314497133,1.75434424178692
"343",0,0,0,10558,9134,633,0,0,0,360.73291859099,160.605522057497,10.3785037855245
"344",0,15,15,11261,9929,648,0.0389861350332002,0.0859184200483097,0,384.752168616513,174.584215952364,10.6244398941862
"345",0,3,3,11024,9964,541,0.00796485607055276,0.0171233238189415,0,376.654640514025,175.199630148993,8.8700956523993
"346",0,3,3,11632,9868,1054,0.00754853622092276,0.0172899066205851,0,397.428045941504,173.511636923953,17.2811105686301
"347",0,0,0,12169,10170,974,0,0,0,415.775609616761,178.821782277726,15.9694513224342
"348",2,8,10,12229,10224,1331,0.0239334296404104,0.0445009907490698,0.0916475589928523,417.825616731315,179.771278466811,21.8227307085831
"349",1,2,3,11838,9770,1291,0.0074171797028023,0.0116422243965837,0.0472435712701341,404.466403701472,171.78847717339,21.1669010854852
"350",1,4,5,11874,9594,1414,0.0123244867387813,0.023711597322206,0.0431339819729443,405.696407970205,168.693822927483,23.1835771765113
"351",3,1,4,11309,10007,627,0.0103521765345328,0.00568324834389039,0.291825122056188,386.392174308156,175.955710447709,10.2801293420598
"352",1,0,1,2797,2797,0,0.0104641369707751,0,Inf,95.5644983234514,49.1803859420648,0
"353",0,0,0,2984,2965,19,0,0,0,101.953687163811,52.1343740858856,0.31151907097151
"354",0,0,0,2874,2798,20,0,0,0,98.1953407871288,49.1979692048256,0.327914811548957
"355",0,0,0,2978,2909,10,0,0,0,101.748686452355,51.1497113712787,0.163957405774479
"356",0,1,1,2952,2900,10,0.00991469888457245,0.0196111262680383,0,100.860350036049,50.9914620064311,0.163957405774479
"357",1,1,2,2873,2834,0,0.0203746544429223,0.0200678426878303,Inf,98.1611740018863,49.8309666642158,0
"358",0,1,1,2719,2632,0,0.0107643218489363,0.0216080038667596,NA,92.8994890745314,46.2791475865265,0
"359",0,0,0,2775,2705,0,0,0,NA,94.812829048115,47.5627257680677,0
"360",0,1,1,2822,2718,0,0.0103714355447406,0.020924306908503,NA,96.4186679545155,47.7913081839586,0
"361",0,0,0,2868,2722,133,0,0,0,97.9903400756735,47.8616412350019,2.18063349680057
"362",0,2,2,2713,2586,114,0.0215762558844511,0.0439847379561571,0,92.694488363076,45.4703174995279,1.86911442582906
"363",0,0,0,2881,2708,132,0,0,0,98.4345082838268,47.6154755563502,2.16423775622312
"364",0,0,0,2839,2653,131,0,0,0,96.9995033036391,46.6483961045041,2.14784201564567
"365",0,0,0,2936,2640,100,0,0,0,100.313681472168,46.4198136886132,1.63957405774479
"366",0,1,1,3097,2755,132,0.00945049761293441,0.0206432908084614,0,105.814533896221,48.4418889061096,2.16423775622312
"367",0,1,1,3329,3090,0,0.00879188678499786,0.0184052641350522,NA,113.741228072495,54.3322819309904,0
"368",0,0,0,3341,3088,6,0,0,0,114.151229495406,54.2971154054687,0.0983744434646872
"369",0,0,0,3372,3167,7,0,0,0,115.210399837926,55.686193163575,0.114770184042135
"370",0,0,0,1660,1602,6,0,0,0,56.7168635026562,28.168386942863,0.0983744434646872
"371",0,0,0,1770,1652,13,0,0,0,60.4752098793382,29.0475500809049,0.213144627506822
"372",0,2,2,1916,1764,11,0.0305513477111251,0.0644810274119174,0,65.4635605247526,31.0168755101188,0.180353146351927
"373",0,0,0,2001,1868,14,0,0,0,68.3677372703705,32.845534837246,0.22954036808427
"374",0,0,0,2388,2116,10,0,0,0,81.5902831592428,37.2061840019339,0.163957405774479
"375",2,0,2,2286,2238,10,0.0256064664105493,0,12.1982901019486,78.1052710645012,39.3513420587562,0.163957405774479
"376",0,0,0,2335,2307,5,0,0,0,79.7794435413869,40.564587189254,0.0819787028872394
"377",0,0,0,2295,2284,0,0,0,NA,78.4127721316843,40.1601721457547,0
"378",1,0,1,2271,2256,0,0.0128877988142923,0,Inf,77.5927692858628,39.6678407884513,0
"379",0,2,2,6150,5631,395,0.00951811092918955,0.0201997038456086,0,210.125729241768,99.0113526062806,6.47631752809191
"380",0,3,3,6817,6359,346,0.0128802366615481,0.0268307593225245,0,232.914974998559,111.811967896171,5.67292623979696
"381",1,0,1,6947,6540,288,0.00421306911001265,0,0.211775869825497,237.356657080092,114.994538455883,4.72197328630499
"382",0,5,5,6991,6622,273,0.0209327643450564,0.0429419104328837,0,238.859995630765,116.436366002271,4.47603717764327
"383",1,1,2,7359,6716,582,0.00795439356087997,0.00846817542842632,0.104796306717772,251.433372600028,118.08919270179,9.54232101607466
"384",0,3,3,7462,6924,450,0.0117668953794926,0.0246413631617466,0,254.952551480012,121.746511356045,7.37808325985154
"385",1,2,3,7846,7343,379,0.0111909983841159,0.0154901991494787,0.160927310052093,268.072597013157,129.113898452836,6.21398567885274
"386",0,2,2,8339,7595,610,0.00701959254281278,0.0149762386247034,0,284.916822137741,133.544880668567,10.0014017522432
"387",1,2,3,8823,7942,694,0.00995178208339268,0.0143219003216598,0.0878839344520795,301.453546195142,139.646272846578,11.3786439607488
"388",0,0,0,0,0,0,NA,NA,NA,0,0,0
"389",12,0,12,0,0,0,Inf,NA,Inf,0,0,0
"390",0,2,2,0,0,0,Inf,Inf,NA,0,0,0
"391",0,1,1,0,0,0,Inf,Inf,NA,0,0,0
"392",0,1,1,0,0,0,Inf,Inf,NA,0,0,0
"393",0,0,0,0,0,0,NA,NA,NA,0,0,0
"394",0,0,0,0,0,0,NA,NA,NA,0,0,0
"395",0,0,0,0,0,0,NA,NA,NA,0,0,0
"396",0,3,3,0,0,0,Inf,Inf,NA,0,0,0
